log_type,participant_id,keyboard_type,content,sentence_time_in_s,words_per_minute,word_time_in_s
key_pressed,1,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließ",,33.291071026500035,
key_pressed,1,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt",,33.234021924930076,
word_finished,1,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt",,32.15641507735873,3.154953
key_pressed,1,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt d",,32.194566895315965,
key_pressed,1,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt di",,32.356626519946914,
key_pressed,1,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die",,32.60318604726835,
word_finished,1,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die",,32.44228890526199,0.503559
key_pressed,1,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die E",,32.42778329517936,
key_pressed,1,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die En",,32.708275268834456,
key_pressed,1,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Ent",,32.83522769691257,
key_pressed,1,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Ente",,33.0463090181397,
key_pressed,1,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Enten",,33.29472378512177,
key_pressed,1,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Entenm",,33.163250198956725,
key_pressed,1,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Entenmu",,33.227593939660075,
key_pressed,1,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Entenmut",,33.343721874637815,
key_pressed,1,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Entenmutt",,33.483254009486096,
key_pressed,1,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Entenmutte",,33.63237232664681,
key_pressed,1,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Entenmutter",,33.83628483936767,
word_finished,1,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Entenmutter,",,33.652519102843705,2.407643
sentence_finished,1,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Entenmutter,",20.087362,32.66028018324457,
key_pressed,1,normal,i,,32.565841683063134,
key_pressed,1,normal,in,,32.688220007731196,
word_finished,1,normal,in,,32.41709912666516,0.5342140000000001
key_pressed,1,normal,in d,,32.480100060580305,
key_pressed,1,normal,in di,,32.682130089421314,
key_pressed,1,normal,in die,,32.87968055274324,
word_finished,1,normal,in die,,32.759124267521386,0.42116800000000004
key_pressed,1,normal,in die W,,32.44462710745944,
key_pressed,1,normal,in die We,,32.57440847470148,
key_pressed,1,normal,in die Wel,,32.796266439391346,
key_pressed,1,normal,in die Welt,,32.96579437779366,
word_finished,1,normal,in die Welt,,32.608615480888446,0.914225
key_pressed,1,normal,in die Welt a,,32.28378298018757,
key_pressed,1,normal,in die Welt au,,32.41794875782701,
key_pressed,1,normal,in die Welt aus,,32.63061852797741,
key_pressed,1,normal,in die Welt ausz,,32.550168320205266,
key_pressed,1,normal,in die Welt auszu,,32.733611415281594,
key_pressed,1,normal,in die Welt auszuz,,32.588392528362355,
key_pressed,1,normal,in die Welt auszuzi,,32.75049953040559,
key_pressed,1,normal,in die Welt auszuzie,,32.91439889654235,
key_pressed,1,normal,in die Welt auszuzieh,,33.02888731111032,
key_pressed,1,normal,in die Welt auszuziehe,,33.21360070955804,
key_pressed,1,normal,in die Welt auszuziehen,,33.366806408545806,
word_finished,1,normal,in die Welt auszuziehen,,32.76850428844852,3.0792509999999997
key_pressed,1,normal,in die Welt auszuziehen u,,32.84127405243217,
key_pressed,1,normal,in die Welt auszuziehen un,,32.9487029880355,
key_pressed,1,normal,in die Welt auszuziehen und,,33.1550752723528,
word_finished,1,normal,in die Welt auszuziehen und,,33.03924166518611,0.470289
key_pressed,1,normal,in die Welt auszuziehen und e,,33.18563039158468,
key_pressed,1,normal,in die Welt auszuziehen und et,,33.2296607585764,
key_pressed,1,normal,in die Welt auszuziehen und etw,,33.395498993880764,
key_pressed,1,normal,in die Welt auszuziehen und etwa,,33.460113764840195,
key_pressed,1,normal,in die Welt auszuziehen und etwas,,33.58794257870345,
word_finished,1,normal,in die Welt auszuziehen und etwas,,33.08400047731675,1.5841040000000002
key_pressed,1,normal,in die Welt auszuziehen und etwas z,,33.051204578693536,
key_pressed,1,normal,in die Welt auszuziehen und etwas zu,,33.2298563226285,
word_finished,1,normal,in die Welt auszuziehen und etwas zu,,33.041656941194404,0.376241
key_pressed,1,normal,in die Welt auszuziehen und etwas zu w,,33.23653882012468,
key_pressed,1,normal,in die Welt auszuziehen und etwas zu we,,33.392997953570124,
key_pressed,1,normal,in die Welt auszuziehen und etwas zu wer,,33.483295091069905,
key_pressed,1,normal,in die Welt auszuziehen und etwas zu werd,,33.586245657336114,
key_pressed,1,normal,in die Welt auszuziehen und etwas zu werde,,33.747362521252576,
key_pressed,1,normal,in die Welt auszuziehen und etwas zu werden,,33.89400160264705,
word_finished,1,normal,"in die Welt auszuziehen und etwas zu werden,",,33.149140052919336,1.930843
word_finished,1,normal,"in die Welt auszuziehen und etwas zu werden,",,33.062417021734554,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, w",,33.05727676515243,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, wo",,33.13541380320779,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, wom",,33.247247589666905,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womi",,33.3497241505767,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit",,33.44712748683919,
word_finished,1,normal,"in die Welt auszuziehen und etwas zu werden, womit",,33.340478687342355,1.0296319999999999
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit s",,33.2528564675591,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit si",,33.415402068321235,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie",,33.551799484860055,
word_finished,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie",,33.44624693391983,0.42966499999999996
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie i",,33.45916510602996,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ih",,33.54864184899323,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihr",,33.652824674156925,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre",,33.765879855879874,
word_finished,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre",,33.65050164465853,0.782303
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre K",,33.663394533126635,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Ki",,33.77544855704228,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kin",,33.855511738726946,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kind",,33.955471757937865,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinde",,34.02330101373453,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder",,34.033860476865435,
word_finished,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder",,33.748382819680764,1.647693
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder b",,33.70034283775373,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder be",,33.83451324396743,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder bee",,33.85871260839076,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beei",,33.98538187210904,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beein",,34.08613415829597,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeind",,34.16538704638331,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindr",,34.14501816935437,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindrc",,34.21304466522004,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindrcu",,34.33212589093936,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindrcuk",,34.324629834789484,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindrcuke",,34.44078215016263,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindrcuken",,34.53676673327667,
word_finished,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindrcuken",,34.1532532721812,3.151898
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindrcuken k",,34.15282477647055,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindrcuken ka",,34.33036289635782,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindrcuken kan",,34.418174492704786,
key_pressed,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindrcuken kann",,34.525971668216435,
word_finished,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindrcuken kann.",,34.160885939940115,1.040268
sentence_finished,1,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindrcuken kann.",23.288856,33.74449498458044,
key_pressed,1,normal,D,,33.544592287827065,
key_pressed,1,normal,De,,33.63587883135143,
key_pressed,1,normal,Den,,33.760478296082695,
key_pressed,1,normal,Denn,,33.855426045643085,
key_pressed,1,normal,Denns,,33.97936799932081,
word_finished,1,normal,Denns,,33.93475520729397,0.7276060000000001
key_pressed,1,normal,Denns c,,34.05630041062592,
key_pressed,1,normal,Denns ch,,34.18235148398086,
key_pressed,1,normal,Denns chl,,34.22969225145997,
key_pressed,1,normal,Denns chli,,34.30473675231111,
key_pressed,1,normal,Denns chlie,,34.412397718027876,
key_pressed,1,normal,Denns chließ,,34.48407145184029,
key_pressed,1,normal,Denns chließl,,34.38503792383141,
key_pressed,1,normal,Denns chließli,,34.379012285215204,
key_pressed,1,normal,Denns chließlic,,34.47978457413707,
key_pressed,1,normal,Denns chließlich,,34.55946837227084,
word_finished,1,normal,Denns chließlich,,34.25438031436721,2.8023569999999998
key_pressed,1,normal,Denns chließlich i,,33.633309912701996,
key_pressed,1,normal,Denns chließlich is,,33.744556442941445,
key_pressed,1,normal,Denns chließlich ist,,33.82364910022889,
word_finished,1,normal,Denns chließlich ist,,33.687324869392945,0.608287
key_pressed,1,normal,Denns chließlich ist s,,33.78950072542405,
key_pressed,1,normal,Denns chließlich ist si,,33.842833758724005,
key_pressed,1,normal,Denns chließlich ist sie,,33.868565334817035,
word_finished,1,normal,Denns chließlich ist sie,,33.72199738636487,0.8431549999999999
key_pressed,1,normal,Denns chließlich ist sie n,,33.38881510509996,
key_pressed,1,normal,Denns chließlich ist sie nu,,33.46320983446555,
key_pressed,1,normal,Denns chließlich ist sie nur,,33.53796690549916,
word_finished,1,normal,Denns chließlich ist sie nur,,33.442662481835725,0.6088020000000001
key_pressed,1,normal,Denns chließlich ist sie nur e,,33.540146677558724,
key_pressed,1,normal,Denns chließlich ist sie nur ei,,33.65408470829526,
key_pressed,1,normal,Denns chließlich ist sie nur ein,,33.72939153837919,
key_pressed,1,normal,Denns chließlich ist sie nur eine,,33.8660702824535,
word_finished,1,normal,Denns chließlich ist sie nur eine,,33.78247776015903,0.575476
key_pressed,1,normal,Denns chließlich ist sie nur eine E,,33.783785247045444,
key_pressed,1,normal,Denns chließlich ist sie nur eine En,,33.910921976980795,
key_pressed,1,normal,Denns chließlich ist sie nur eine Ent,,33.98225887463437,
key_pressed,1,normal,Denns chließlich ist sie nur eine Ente,,34.05932495077345,
word_finished,1,normal,"Denns chließlich ist sie nur eine Ente,",,33.59687555844554,1.456718
word_finished,1,normal,"Denns chließlich ist sie nur eine Ente,",,33.48284824892525,
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, u",,33.46549447559381,
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, un",,33.53054322330118,
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und",,33.61713751495681,
word_finished,1,normal,"Denns chließlich ist sie nur eine Ente, und",,33.54959468834805,0.536452
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und w",,33.62171723253653,
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und wa",,33.67632215853613,
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was",,33.759605817988145,
word_finished,1,normal,"Denns chließlich ist sie nur eine Ente, und was",,33.63741667937688,0.67984
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was h",,33.47838911463515,
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was ha",,33.5846918366089,
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat",,33.629146625069424,
word_finished,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat",,33.53478142747682,0.5921069999999999
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat d",,33.62553419603665,
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat di",,33.69850980567515,
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat die",,33.814137720501215,
word_finished,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat die",,33.68934278950405,0.5716939999999999
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat die s",,33.738357518419086,
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat die sc",,33.7985972413011,
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat die sch",,33.91843158624482,
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat die scho",,33.860697880059234,
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat die schon",,33.861719212245696,
word_finished,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat die schon",,33.348437073147274,2.316871
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat die schon u",,33.19007394497501,
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat die schon",,32.84444211506342,
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat die schon z",,32.92670294887843,
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat die schon zu",,32.99552663527776,
word_finished,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat die schon zu",,32.888739213971256,1.080378
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat die schon zu b",,32.95047800109704,
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat die schon zu bi",,33.02476789733187,
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat die schon zu bie",,33.13040209088979,
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat die schon zu biet",,33.0573868382513,
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat die schon zu biete",,33.120241545026445,
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat die schon zu bieten",,33.037013380904,
word_finished,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat die schon zu bieten!",,32.40643344723703,3.1843529999999998
sentence_finished,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat die schon zu bieten!",23.410542,32.18204047798364,
key_pressed,1,normal,S,,31.537570979333683,
key_pressed,1,normal,"Denns chließlich ist sie nur eine Ente, und was hat die schon zu bieten!",,31.25882695364544,
key_pressed,1,normal,D,,31.20661962059786,
key_pressed,1,normal,Da,,31.27046369546071,
word_finished,1,normal,Da,,31.216360397366696,1.2614889999999999
key_pressed,1,normal,Da w,,31.287631394784608,
key_pressed,1,normal,Da wä,,31.27577323493727,
key_pressed,1,normal,Da wär,,31.330176940151556,
key_pressed,1,normal,Da wäre,,31.210260652582694,
word_finished,1,normal,Da wäre,,31.146078087094025,1.549994
key_pressed,1,normal,Da wäre s,,31.16830459871621,
key_pressed,1,normal,Da wäre si,,31.22474183660552,
key_pressed,1,normal,Da wäre sic,,31.283892639478765,
